OBJ_ID,ARA_XCRD,ARA_YCRD,PRRCK_LARG,PRRCK_MDDL,LOCTN_ALTT,LOCTN_GRDN,EIGHT_AGL,CLZN_CD,TPGRP_TPCD,PRDN_FOM_C,SLANT_TYP,SLDPT_TPCD,SCSTX_CD,SLTP_CD,LDMARK_STN,MAP_LABEL
6868,305262.59,264494.16,1,11,270.10,25.20,263.30,3,,,,,,82,L983,R
6869,303676.41,264493.44,1,11,166.60,13.30,160.20,3,,,,,,82,L983,R
6870,305294.87,264452.37,1,11,262.90,28.00,201.00,3,,,,,,82,L983,R
6871,305606.51,264351.46,1,11,143.40,20.00,166.70,3,,,,,,82,L983,R
6872,298974.89,264330.02,3,31,666.50,38.50,100.20,2,,,,,,82,L983,R
6873,299640.61,264247.59,3,31,503.20,25.60,176.80,2,,,,,,82,L983,R
6874,301810.37,264217.9,3,31,226.20,18.70,59.00,2,,,,,,82,L983,R
6875,301990.91,260971.06,1,11,579.20,23.10,11.60,2,12,06,3,,,29,L929,Bs
6876,301716.56,261021.43,1,11,571.80,22.60,47.00,2,12,06,3,,,29,L929,Bs
6877,298537.04,261998.04,1,11,511.90,16.30,27.20,2,12,06,3,,,29,L929,Bs
6878,295557.78,269070,3,31,374.40,15.00,124.70,2,12,06,3,,,29,L929,Bs
6879,306547.55,276962.69,1,11,409.20,22.80,145.30,3,12,06,3,,,29,L929,Bs
6880,306784.53,276753.58,1,11,291.90,23.70,195.50,3,12,06,3,,,29,L929,Bs
6881,306685.44,277087.62,1,11,398.10,28.30,131.00,3,12,06,3,,,29,L929,Bs
6882,311324.24,277496.49,1,11,184.00,27.20,229.80,3,,,,,,92,L992,G
6883,308623.91,277493.21,1,11,178.50,22.90,78.30,3,,,,,,82,L983,R
6884,313016.17,277443.25,3,31,85.30,7.00,298.90,3,,,,,,82,L983,R
6885,312909.81,277403.18,3,31,84.00,13.20,207.80,3,,,,,,82,L983,R
6886,312923.51,277342.19,3,31,78.20,5.70,234.10,3,,,,,,82,L983,R
6887,312123.44,277271.18,1,11,88.80,12.10,114.80,3,,,,,,82,L983,R
6888,310604.32,277352.24,1,11,204.90,16.40,154.40,3,,,,,,82,L983,R
6889,309480.89,275777.76,1,11,98.50,15.30,172.80,3,,,,,,82,L983,R
6890,306456.42,275748.14,1,11,195.20,24.00,127.60,3,,,,,,82,L983,R
6891,306327.71,275766.97,1,11,209.90,17.00,136.90,3,,,,,,82,L983,R
6892,311858.49,275737.38,1,11,87.40,7.20,133.80,3,,,,,,82,L983,R
6893,309013.14,275744.84,1,11,125.20,17.20,73.30,3,,,,,,82,L983,R
6894,311721.67,275695.58,1,11,91.20,16.40,170.20,3,,,,,,82,L983,R
6895,310211.45,275716.54,1,11,147.60,19.40,168.40,3,,,,,,82,L983,R
6896,310139.93,275710.81,1,11,145.00,7.80,308.90,3,,,,,,82,L983,R
6897,309009.53,275695.09,1,11,120.00,23.30,108.60,3,,,,,,82,L983,R
6898,310258.69,275673.64,1,11,132.70,14.00,223.20,3,,,,,,82,L983,R
6899,310713.73,274228.9,1,11,103.50,16.50,173.50,3,,,,,,82,L983,R
6900,309517.32,274239.29,1,11,94.50,10.60,238.20,3,,,,,,82,L983,R
6901,308935.85,274231.05,1,11,86.90,19.60,196.30,3,,,,,,82,L983,R
6902,302909.8,274226.25,1,11,394.10,20.10,215.40,2,,,,,,82,L983,R
6903,311062.14,274157.03,1,11,94.20,15.70,159.60,3,,,,,,82,L983,R
6904,311741.94,274206.34,1,11,117.90,20.60,180.70,3,,,,,,99,L999,E
6905,309081.17,274175.87,1,11,81.60,11.50,164.70,3,,,,,,91,L991,S
6906,308861.6,275685.39,1,11,171.00,18.50,110.80,3,,,,,,82,L983,R
6907,311222.29,274144.51,1,11,114.40,14.60,99.40,3,,,,,,82,L983,R
6908,312224.99,274180.73,1,11,84.40,14.20,97.70,3,,,,,,82,L983,R
6909,311663.54,274188.27,1,11,109.90,19.70,274.20,3,,,,,,82,L983,R
6910,309616.68,274187.42,1,11,96.20,10.20,194.10,3,,,,,,82,L983,R
6911,308953.95,272768.11,1,11,95.60,6.80,324.60,3,,,,,,82,L983,R
6912,305975.05,272745.1,3,31,343.80,17.20,256.80,3,,,,,,82,L983,R
6913,311474.5,272746.96,1,11,70.00,3.70,70.60,3,,,,,,82,L983,R
6914,305079.26,272742.46,3,31,392.60,19.40,192.10,3,,,,,,82,L983,R
6915,305026.03,272677.9,3,31,369.00,13.10,218.20,3,,,,,,82,L983,R
6916,311209.14,272677.83,1,11,73.20,9.10,326.20,3,,,,,,82,L983,R
6917,311590.78,272644.64,1,11,59.50,10.50,175.50,3,,,,,,82,L983,R
6918,303138.01,272658.18,3,31,288.60,18.00,176.80,3,,,,,,82,L983,R
6919,298780.73,272638.27,3,31,433.30,33.20,44.80,2,,,,,,82,L983,R
6920,296108.76,271045.74,3,31,418.00,16.60,195.90,2,,,,,,82,L983,R
6921,309683.98,271015.91,1,11,103.40,17.40,34.70,3,,,,,,82,L983,R
6922,310401.99,271015.44,1,11,87.00,22.10,35.00,3,,,,,,82,L983,R
6923,301971.16,271033.3,3,31,303.80,21.20,67.30,3,,,,,,82,L983,R
6924,307391.69,271027.17,3,31,251.20,31.80,76.60,3,,,,,,82,L983,R
6925,319358.47,271384.95,3,31,66.80,12.30,284.30,3,,,,,,82,L983,R
6926,319767.94,271285.03,3,31,77.90,13.60,190.70,3,,,,,,82,L983,R
6927,319298.47,271284.95,3,31,51.50,21.30,270.80,3,,,,,,82,L983,R
6928,319672.94,271260.03,3,31,75.50,7.90,175.50,3,,,,,,82,L983,R
6929,319577.94,271225.03,3,31,52.70,8.60,209.20,3,,,,,,93,L993,C
6930,319333.47,271039.95,3,31,39.40,19.40,218.10,3,,,,,,82,L983,R
6931,320012.94,270950.03,3,31,64.00,14.70,199.20,3,,,,,,82,L983,R
6932,319937.94,270840.03,3,31,68.40,16.70,277.30,3,,,,,,82,L983,R
6933,319922.94,270785.03,3,31,59.50,14.60,338.20,3,,,,,,82,L983,R
6934,319997.94,270740.03,3,31,85.10,15.70,295.80,3,,,,,,82,L983,R
6935,320042.94,270650.03,3,31,75.30,18.80,240.70,3,,,,,,82,L983,R
6936,319822.09,270025.82,3,31,99.90,24.20,319.20,3,,,,,,82,L983,R
6937,319772.09,269745.82,3,31,72.50,22.60,172.40,3,,,,,,82,L983,R
6938,319682.09,269745.82,3,31,72.60,19.50,180.70,3,,,,,,82,L983,R
6939,319972.09,269685.82,3,31,55.20,16.50,191.30,3,,,,,,82,L983,R
6940,319737.09,269645.82,3,31,38.90,8.90,219.20,3,,,,,,82,L983,R
6941,319837.09,269615.82,3,31,53.70,21.80,201.70,3,,,,,,82,L983,R
6942,320157.09,269915.82,3,31,99.40,25.40,171.00,3,,,,,,82,L983,R
6943,312921.08,277434.32,3,31,90.90,11.80,184.50,3,,,,,,82,L983,R
6944,301632.24,262555.81,1,11,529.20,25.90,159.30,2,12,01,1,20,03,02,L102,B₂
6945,301530.02,262960.82,1,11,576.40,28.00,39.80,2,12,01,1,20,02,02,L102,B₂
6946,310718.25,271459.34,1,11,72.10,8.20,348.50,3,07,01,1,10,01,01,L101,B₁
6947,305291,263838,1,11,234.80,14.80,197.00,3,12,01,1,20,02,01,L101,B₁
6948,308664,277249,1,11,185.20,23.40,139.70,3,12,01,1,10,02,01,L101,B₁
6949,311980,275305,1,11,105.00,0.00,-1.00,3,07,01,1,10,01,01,L101,B₁
6950,308305.07,274391.23,1,11,100.70,24.70,1.80,3,12,01,1,10,02,01,L101,B₁
6951,303327.1,273992.05,1,11,415.90,30.20,204.70,3,12,01,1,10,01,01,L101,B₁
6952,299568.36,272037.93,3,31,461.80,27.00,268.40,2,12,01,1,10,01,01,L101,B₁
6953,304404.13,263321.56,1,11,291.60,30.20,165.10,3,12,05,2,20,02,02,L102,B₂
6954,300979.69,267974.84,3,31,702.00,5.40,141.40,3,,,,,,82,L983,R
6955,295510.94,267932.85,3,31,319.60,15.00,334.20,2,,,,,,93,L993,C
6956,295829.62,267953.39,3,31,322.70,23.10,13.00,2,,,,,,93,L993,C
6957,295436.13,267894.66,3,31,327.90,24.90,353.20,2,,,,,,93,L993,C
6958,308974.92,275685.7,1,11,132.50,25.10,115.30,3,,,,,,82,L983,R
6959,299117.86,264221.36,3,31,599.90,33.80,34.70,2,,,,,,82,L983,R
6960,300021.91,264125.81,3,31,447.00,30.50,173.90,2,,,,,,82,L983,R
6961,300029.41,264073,3,31,420.40,27.20,149.00,2,,,,,,82,L983,R
6962,302135.3,264045.53,1,11,328.60,10.60,346.60,2,,,,,,82,L983,R
6963,300520,263989.29,3,31,309.50,28.00,171.10,2,,,,,,82,L983,R
6964,302409.01,263978.42,3,31,305.10,16.80,91.50,2,,,,,,82,L983,R
6965,302335.8,263970.7,3,31,325.50,10.30,91.70,2,,,,,,82,L983,R
6966,300016.99,263935.17,3,31,360.40,27.70,180.50,2,,,,,,82,L983,R
6967,299753.2,263797.49,3,31,464.00,31.40,160.90,2,,,,,,82,L983,R
6968,302331.61,263754.45,3,31,283.90,21.10,137.00,2,,,,,,82,L983,R
6969,299989.03,263710.11,3,31,370.40,9.40,136.10,2,,,,,,82,L983,R
6970,302760.16,259399.46,1,11,952.30,37.40,18.50,2,12,06,3,,,29,L929,Bs
6971,298063.58,261339.88,1,11,700.00,16.20,72.30,2,12,06,3,,,29,L929,Bs
6972,303614.64,259868.92,1,11,627.30,14.50,35.10,2,12,06,3,,,29,L929,Bs
6973,311102.19,277313.84,1,11,123.90,13.20,219.80,3,,,,,,82,L983,R
6974,307607.08,277263.78,1,11,185.00,18.10,209.40,3,,,,,,82,L983,R
6975,310414.85,277141.04,1,11,196.20,11.80,108.40,3,,,,,,82,L983,R
6976,310299.46,277208.9,1,11,232.10,15.60,183.00,3,,,,,,82,L983,R
6977,311922.99,277191.67,1,11,140.70,18.10,97.70,3,,,,,,82,L983,R
6978,309400.79,277190.1,1,11,216.40,20.30,143.70,3,,,,,,82,L983,R
6979,312119.36,277155.76,1,11,87.10,10.20,73.80,3,,,,,,82,L983,R
6980,305990.46,277106.45,1,11,482.00,37.60,228.10,3,,,,,,82,L983,R
6981,310523.24,277104.36,1,11,201.00,11.40,283.60,3,,,,,,82,L983,R
6982,307862.13,275665.82,1,11,124.50,18.80,46.30,3,,,,,,82,L983,R
6983,309795.49,275651.11,1,11,99.30,5.50,115.30,3,,,,,,93,L993,C
6984,308883.11,275651.5,1,11,154.00,21.70,146.70,3,,,,,,82,L983,R
6985,310094.42,275625.67,1,11,125.20,13.00,200.70,3,,,,,,82,L983,R
6986,306031.44,275621.85,1,11,242.50,15.30,65.00,3,,,,,,82,L983,R
6987,310017.64,275599.18,1,11,93.40,23.70,241.90,3,,,,,,82,L983,R
6988,311005.13,275547.3,1,11,202.00,5.10,131.90,3,,,,,,93,L993,C
6989,312456.9,275474.84,1,11,80.90,10.70,162.40,3,,,,,,82,L983,R
6990,310229.53,274152.98,1,11,95.00,0.30,271.70,3,,,,,,82,L983,R
6991,310159.21,274138.14,1,11,79.20,16.00,263.90,3,,,,,,82,L983,R
6992,312040.43,274097.79,1,11,87.70,10.50,183.50,3,,,,,,82,L983,R
6993,311565.9,274118.94,1,11,89.10,15.90,225.00,3,,,,,,82,L983,R
6994,309830.72,274079.91,1,11,74.40,9.90,187.30,3,,,,,,82,L983,R
6995,304064.12,274108.19,1,11,393.00,8.60,181.90,3,,,,,,82,L983,R
6996,300716.44,272606.9,3,31,528.70,14.40,113.20,2,,,,,,99,L999,E
6997,311161.58,272590.7,1,11,64.80,12.30,141.40,3,,,,,,82,L983,R
6998,311290.91,272527.47,1,11,54.60,12.00,263.50,3,,,,,,82,L983,R
6999,309056.39,272556.9,1,11,79.10,23.30,198.20,3,,,,,,82,L983,R
7000,302868.72,272553.88,3,31,311.30,21.90,53.30,3,,,,,,82,L983,R
7001,302950.23,272527.7,3,31,286.20,21.20,93.60,3,,,,,,82,L983,R
7002,308214.44,272507.89,1,11,146.50,11.30,124.00,3,,,,,,82,L983,R
7003,306039.43,272442.46,3,31,372.60,23.00,261.60,3,,,,,,82,L983,R
7004,302989.64,272434.84,3,31,269.60,16.10,82.20,3,,,,,,82,L983,R
7005,295535.58,270993.79,3,31,522.80,17.10,112.30,2,,,,,,82,L983,R
7006,310725.57,270874.4,1,11,68.30,6.90,63.10,3,,,,,,93,L993,C
7007,311315.29,270991.76,1,11,62.80,11.60,40.70,3,,,,,,82,L983,R
7008,311284.83,270990.43,1,11,67.60,10.70,45.70,3,,,,,,93,L993,C
7009,311208.33,270976.61,1,11,63.80,11.20,228.50,3,,,,,,82,L983,R
7010,303428.26,270939.5,3,31,212.10,18.40,254.30,3,,,,,,82,L983,R
7011,295714,270952.25,3,31,473.30,11.60,124.60,2,,,,,,91,L991,S
7012,319243.47,272014.95,3,31,71.50,13.40,304.30,3,07,05,2,20,02,02,L102,B₂
7013,319338.47,271829.95,3,31,74.60,21.60,218.50,3,07,01,1,10,02,01,L101,B₁
7014,319058.47,271834.95,3,31,45.00,26.20,286.60,3,07,05,2,20,02,02,L102,B₂
7015,320039,271522,3,31,199.10,40.80,151.30,3,07,01,1,10,01,01,L101,B₁
7016,310808.57,274063.86,1,11,89.70,16.70,190.50,3,,,,,,82,L983,R
7017,309647.06,274130.49,1,11,84.40,14.30,174.70,3,,,,,,82,L983,R
7018,297663.54,267544.62,3,31,608.50,40.10,288.60,2,12,01,1,20,02,02,L102,B₂
7019,302795.87,266094.74,3,31,301.20,31.30,191.00,3,12,05,2,20,01,02,L102,B₂
7020,301667.24,262900.81,1,11,494.10,31.00,110.20,2,12,05,2,30,02,03,L103,B₃
7021,306673.2,271724.84,3,31,334.90,25.70,204.40,3,12,01,1,10,02,01,L101,B₁
7022,302363.26,271992.93,3,31,419.60,31.60,139.80,3,12,01,1,10,02,01,L101,B₁
7023,306738.2,271204.84,3,31,252.80,14.60,214.20,3,12,05,2,20,01,02,L102,B₂
7024,304294.53,270133.61,3,31,293.20,24.30,270.50,3,12,05,2,20,02,02,L102,B₂
7025,308606.52,269801.22,1,11,110.70,22.50,106.80,3,07,05,2,20,01,02,L102,B₂
7026,303705.18,269743.8,3,31,260.90,25.50,308.10,3,12,05,2,20,01,02,L102,B₂
7027,308786.52,269741.22,1,11,97.80,12.40,140.60,3,07,05,2,20,01,02,L102,B₂
7028,306760.95,268735.79,3,31,226.50,26.10,252.60,3,07,01,1,10,01,01,L101,B₁
7029,309766.52,269611.22,1,11,76.30,12.00,149.00,3,07,05,2,20,01,02,L102,B₂
7030,305055.25,267649.78,3,31,322.00,24.60,255.30,3,12,01,1,10,01,01,L101,B₁
7031,298957.97,263096.09,1,11,434.00,28.40,134.50,2,12,05,2,30,01,03,L103,B₃
7032,300747.85,267788.52,3,31,648.50,40.10,225.30,3,,,,,,82,L983,R
7033,297636.55,267806.35,3,31,578.70,51.70,178.30,2,,,,,,82,L983,R
7034,302325.66,267410.29,3,31,492.50,24.50,218.40,3,,,,,,82,L983,R
7035,297129,267670.22,3,31,377.70,11.20,169.50,2,,,,,,82,L983,R
7036,297979.54,267587.98,3,31,773.30,42.50,214.60,2,,,,,,82,L983,R
7037,297986.13,267472.45,3,31,715.60,38.50,219.20,2,,,,,,82,L983,R
7038,297014.02,267437.12,3,31,375.60,35.60,12.30,2,,,,,,82,L983,R
7039,302241.42,263674.2,3,31,300.70,19.70,62.00,2,,,,,,82,L983,R
7040,300099.23,263559.24,3,31,344.20,15.40,150.40,2,,,,,,82,L983,R
7041,302229.3,263550.8,3,31,300.90,16.20,99.00,2,,,,,,82,L983,R
7042,301555.79,263523.36,1,11,527.80,33.30,174.30,2,,,,,,82,L983,R
7043,301491.94,263521.05,1,11,528.40,29.10,173.70,2,,,,,,82,L983,R
7044,302139.26,263505.48,3,31,323.90,18.10,103.10,2,,,,,,82,L983,R
7045,299761.59,263488.6,3,31,441.30,24.50,94.20,2,,,,,,82,L983,R
7046,302120.07,263418.9,3,31,330.70,16.20,36.80,2,,,,,,93,L993,C
7047,299922.17,263437.63,3,31,396.80,24.10,125.10,2,,,,,,82,L983,R
7048,299902.55,263379.63,3,31,405.90,26.50,53.00,2,,,,,,82,L983,R
7049,300395.61,263284.82,3,31,340.10,24.70,234.20,2,,,,,,99,L999,E
7050,302244.8,261756.43,1,11,420.50,13.60,346.20,2,12,06,3,,,29,L929,Bs
7051,312003.97,277136.54,1,11,105.10,11.30,136.00,3,,,,,,82,L983,R
7052,312161.22,277116.2,1,11,93.10,15.50,199.40,3,,,,,,82,L983,R
7053,304717.58,277098.98,1,11,590.40,18.40,163.90,3,,,,,,82,L983,R
7054,307594.79,277087.74,1,11,170.50,10.70,91.20,3,,,,,,82,L983,R
7055,312354.28,277082.61,1,11,79.30,17.80,150.90,3,,,,,,82,L983,R
7056,309460.84,277082.23,1,11,183.40,29.70,133.00,3,,,,,,82,L983,R
7057,311316.17,277033.66,1,11,128.10,14.70,90.70,3,,,,,,82,L983,R
7058,310222.15,277038.41,1,11,215.30,14.70,103.30,3,,,,,,82,L983,R
7059,310091.28,277018.14,1,11,262.80,21.00,80.60,3,,,,,,82,L983,R
7060,309375.26,277013.92,1,11,179.00,14.30,212.40,3,,,,,,82,L983,R
7061,307879.67,275590.24,1,11,130.40,10.20,46.20,3,,,,,,82,L983,R
7062,311504.28,275573.7,1,11,103.10,9.70,126.30,3,,,,,,82,L983,R
7063,309688.33,275521.44,1,11,102.70,18.90,220.80,3,,,,,,82,L983,R
7064,308475.18,275567.11,1,11,103.60,20.20,234.00,3,,,,,,82,L983,R
7065,307950.46,275542.21,1,11,118.50,16.30,59.40,3,,,,,,82,L983,R
7066,311758.43,275473.84,1,11,94.90,13.00,116.40,3,,,,,,82,L983,R
7067,309768.7,275517.51,1,11,104.70,19.80,141.40,3,,,,,,82,L983,R
7068,307877.55,275507.43,1,11,142.60,18.40,66.60,3,,,,,,82,L983,R
7069,311661.14,275490.88,1,11,97.40,7.40,348.10,3,,,,,,93,L993,C
7070,311269.53,274079.05,1,11,90.70,17.30,168.90,3,,,,,,82,L983,R
7071,310458.16,274044,1,11,82.80,15.40,202.80,3,,,,,,82,L983,R
7072,311104.43,274019.21,1,11,92.40,11.40,193.60,3,,,,,,82,L983,R
7073,311542.18,274004.02,1,11,95.00,1.90,315.50,3,,,,,,82,L983,R
7074,302813.29,273985.91,1,11,388.10,10.60,83.80,2,,,,,,82,L983,R
7075,311147.17,273818.42,1,11,74.30,12.60,140.20,3,,,,,,82,L983,R
7076,305526.16,272407.07,3,31,391.60,18.50,219.30,3,,,,,,82,L983,R
7077,307816.11,272326.34,1,11,181.00,12.40,115.70,3,,,,,,82,L983,R
7078,311516.27,272357.01,1,11,55.40,13.50,192.40,3,,,,,,82,L983,R
7079,304556.31,272373.19,3,31,331.30,22.70,179.70,3,,,,,,82,L983,R
7080,304650.73,272369.34,3,31,343.20,15.50,210.30,3,,,,,,82,L983,R
7081,302986.34,272364.32,3,31,286.30,19.70,108.60,3,,,,,,82,L983,R
7082,305445.55,272360.18,3,31,385.70,17.60,149.90,3,,,,,,82,L983,R
7083,307429.07,272248.75,1,11,228.10,25.20,157.10,3,,,,,,82,L983,R
7084,305612.83,272296.91,3,31,384.30,25.30,215.80,3,,,,,,82,L983,R
7085,311342.59,270904.24,1,11,54.30,9.70,195.00,3,,,,,,82,L983,R
7086,309449.57,270926.17,1,11,151.00,23.90,125.50,3,,,,,,82,L983,R
7087,304664.17,270864.73,3,31,328.40,19.10,292.60,3,,,,,,82,L983,R
7088,310566.33,270856.43,1,11,110.20,17.10,63.60,3,,,,,,82,L983,R
7089,306583.5,270842.18,3,31,207.00,21.30,242.80,3,,,,,,82,L983,R
7090,299508.01,270816.67,3,31,289.50,19.40,130.30,2,,,,,,82,L983,R
7091,311038.58,270846.01,1,11,54.80,4.30,166.70,3,,,,,,82,L983,R
7092,309797.43,270812.87,1,11,97.10,9.80,172.00,3,,,,,,82,L983,R
7093,319672.94,271515.03,3,31,109.30,14.40,309.80,3,07,05,2,20,01,02,L102,B₂
7094,319548.47,271949.95,3,31,142.60,17.30,329.00,3,07,01,1,10,02,01,L101,B₁
7095,319450,271892,3,31,112.30,20.10,199.00,3,07,05,2,20,02,02,L102,B₂
7096,318988.47,271719.95,3,31,39.60,22.80,262.30,3,07,05,2,20,02,02,L102,B₂
7097,304876,271515,3,31,309.80,19.60,29.30,3,12,05,2,30,02,03,L103,B₃
7098,305793.22,271188.95,3,31,276.60,23.80,239.00,3,12,05,2,20,02,02,L102,B₂
7099,306173.2,271189.84,3,31,272.10,23.10,155.30,3,12,05,2,20,02,02,L102,B₂
7100,309458.49,270781.7,1,11,150.00,16.30,80.70,3,07,01,1,10,01,01,L101,B₁
7101,307695.95,269245.79,1,11,150.90,23.20,66.00,3,07,01,1,10,02,01,L101,B₁
7102,305046,261368,1,11,499.80,19.40,187.90,2,12,01,1,10,02,01,L101,B₁
7103,297918.22,267464.13,3,31,669.50,41.80,233.20,2,,,,,,82,L983,R
7104,299657.92,267157.9,3,31,841.30,16.00,356.80,2,,,,,,93,L993,C
7105,298378.27,267296.03,3,31,803.60,40.30,226.00,2,,,,,,82,L983,R
7106,301007.56,267237.8,3,31,662.70,47.40,66.00,3,,,,,,82,L983,R
7107,298296.98,267200.03,3,31,739.90,45.60,246.10,2,,,,,,82,L983,R
7108,303439.62,267198.84,3,31,342.20,16.60,99.10,3,,,,,,82,L983,R
7109,298386.91,267158.88,3,31,771.70,51.10,223.00,2,,,,,,82,L983,R
7110,302064.35,263311.71,3,31,347.80,15.40,73.70,2,,,,,,82,L983,R
7111,310126.42,277044.99,1,11,246.50,21.30,85.50,3,12,05,2,20,02,02,L102,B₂
7112,310625.34,275403.32,1,11,176.90,24.10,129.80,3,12,03,2,20,01,02,L102,B₂
7113,300522.42,263296.79,3,31,391.40,14.20,271.30,2,,,,,,82,L983,R
7114,300209.94,263179.56,3,31,314.60,23.40,322.10,2,,,,,,82,L983,R
7115,301963.64,263094.38,3,31,353.40,18.50,75.90,2,,,,,,82,L983,R
7116,301880.35,263063.05,3,31,385.40,13.30,78.40,2,,,,,,82,L983,R
7117,301767.18,262901.75,1,11,448.90,37.40,9.80,2,,,,,,82,L983,R
7118,300518.26,262883.73,3,31,427.50,19.70,184.90,2,,,,,,82,L983,R
7119,302107.28,262887.27,3,31,357.70,11.40,97.80,2,,,,,,82,L983,R
7120,302105.72,262814.63,3,31,361.70,20.40,78.80,2,,,,,,82,L983,R
7121,302113.77,262779.39,3,31,348.10,23.10,129.40,2,,,,,,82,L983,R
7122,300647.9,262528.8,1,11,413.50,10.30,254.80,2,,,,,,93,L993,C
7123,310190.07,274216.23,1,11,83.10,16.00,284.20,3,12,05,2,20,02,02,L102,B₂
7124,303733.85,264513.01,1,11,164.90,11.00,129.00,3,,,,,,82,L983,R
7125,312064.49,277000.33,1,11,95.00,18.60,216.30,3,,,,,,82,L983,R
7126,308615.03,276990,1,11,180.00,14.00,126.70,3,,,,,,82,L983,R
7127,310529.87,276961.09,1,11,196.60,18.60,260.10,3,,,,,,82,L983,R
7128,312303.12,276917.7,1,11,90.00,6.00,85.10,3,,,,,,82,L983,R
7129,310613.12,276921.27,1,11,217.20,18.70,216.20,3,,,,,,82,L983,R
7130,311031.56,276907.67,1,11,206.20,18.40,108.10,3,,,,,,82,L983,R
7131,307519.99,276907.44,1,11,205.50,22.00,84.20,3,,,,,,82,L983,R
7132,304945.69,276867.59,1,11,564.60,15.20,264.90,3,,,,,,82,L983,R
7133,312611.87,276854.73,3,31,81.20,20.60,212.90,3,,,,,,82,L983,R
7134,311499.9,275472.31,1,11,109.00,10.90,34.90,3,,,,,,93,L993,C
7135,308612.16,275494.33,1,11,149.30,21.60,202.00,3,,,,,,82,L983,R
7136,308979.13,275458.11,1,11,116.00,10.00,102.20,3,,,,,,82,L983,R
7137,312268.63,275374.45,1,11,97.90,19.70,134.90,3,,,,,,93,L993,C
7138,307945.99,275401.82,1,11,130.60,17.50,34.20,3,,,,,,82,L983,R
7139,309810.89,275356.84,1,11,90.10,22.40,130.00,3,,,,,,82,L983,R
7140,310273.35,275382.4,1,11,147.20,25.40,153.70,3,,,,,,82,L983,R
7141,310320.19,276889.72,1,11,178.40,20.20,154.40,3,,,,,,82,L983,R
7142,302707.57,273994.25,1,11,410.00,11.10,94.20,2,,,,,,93,L993,C
7143,310714.11,273969.03,1,11,85.10,25.10,263.40,3,,,,,,82,L983,R
7144,310550.33,273929.05,1,11,90.80,10.00,150.40,3,,,,,,82,L983,R
7145,311760.04,273932.48,1,11,104.80,19.60,256.50,3,,,,,,82,L983,R
7146,310617.18,273893.36,1,11,77.50,8.30,116.70,3,,,,,,82,L983,R
7147,302766.17,273915.83,1,11,406.10,16.00,86.40,2,,,,,,82,L983,R
7148,307767.53,273771.35,1,11,134.90,11.30,145.80,3,,,,,,82,L983,R
7149,305619.75,272125.88,3,31,337.90,5.10,91.80,3,,,,,,93,L993,C
7150,304041.36,270797.8,3,31,233.50,24.90,231.30,3,,,,,,82,L983,R
7151,305372.36,270823.08,3,31,232.00,20.10,74.10,3,,,,,,82,L983,R
7152,309897.45,270795.04,1,11,77.10,15.00,52.30,3,,,,,,93,L993,C
7153,308189.9,270786.62,1,11,183.10,16.10,209.20,3,,,,,,82,L983,R
7154,308304.31,270625.59,1,11,153.70,9.00,178.50,3,,,,,,93,L993,C
7155,301589.14,272185.47,3,31,384.50,9.80,152.00,2,,,,,,93,L993,C
7156,306730.55,270809.18,3,31,214.70,31.00,262.70,3,,,,,,93,L993,C
7157,319093.47,271669.95,3,31,43.20,13.20,162.90,3,07,05,2,20,02,02,L102,B₂
7158,319832.94,271355.03,3,31,95.80,19.30,242.70,3,07,05,2,20,01,02,L102,B₂
7159,317987.03,273831.79,3,31,41.40,17.20,211.00,3,12,05,2,20,01,02,L102,B₂
7160,320191.15,273758.96,3,31,67.10,26.20,326.60,3,07,05,2,20,02,02,L102,B₂
7161,320216,273543,3,31,114.20,24.20,299.70,3,07,05,2,20,02,02,L102,B₂
7162,318267.03,273616.79,3,31,49.10,10.50,213.40,3,12,05,2,20,01,02,L102,B₂
7163,318547.03,273651.79,3,31,49.60,5.90,166.00,3,12,05,2,20,01,02,L102,B₂
7164,312981.1,277236.83,3,31,72.30,6.20,179.90,3,,,,,,82,L983,R
7165,298451,267110,3,31,769.20,39.60,193.10,2,12,01,1,20,01,02,L102,B₂
7166,298032.97,262356.09,1,11,506.90,21.60,336.30,2,12,05,3,30,02,03,L103,B₃
7167,305606.69,261053.64,1,11,295.00,1.00,324.00,2,,,,,,99,L999,E
7168,313068.28,277302.13,3,31,65.60,11.80,241.20,3,07,05,2,20,01,02,L102,B₂
7169,311555.34,275473.32,1,11,107.20,15.60,352.10,3,07,05,2,20,01,02,L102,B₂
7170,312165.34,274113.32,1,11,84.20,11.90,200.30,3,07,01,1,10,02,01,L101,B₁
7171,310785.34,273913.32,1,11,85.30,13.70,110.20,3,12,01,1,10,02,01,L101,B₁
7172,303206,273030,1,11,357.90,30.00,127.60,3,12,01,1,10,01,01,L101,B₁
7173,309623.49,271906.7,1,11,86.00,12.20,88.50,3,07,01,1,10,01,01,L101,B₁
7174,309671.52,269186.22,1,11,81.50,14.40,92.00,3,07,01,1,10,01,01,L101,B₁
7175,307184,267363,1,11,179.60,11.20,356.20,3,07,01,1,10,02,01,L101,B₁
7176,297908.18,267124.11,3,31,555.70,37.80,225.10,2,,,,,,82,L983,R
7177,298253.05,267078.07,3,31,654.60,48.70,181.90,2,,,,,,82,L983,R
7178,298156.35,267098.21,3,31,624.60,38.10,243.30,2,,,,,,82,L983,R
7179,298188.12,267062.41,3,31,624.90,38.60,202.40,2,,,,,,82,L983,R
